transaction_id,customer_id,client_canvas_hash,app_set_id,vpa_handle_hash,delivery_pincode,address_quality_score,payment_method,cart_value_inr,category_volatility,checkout_velocity_seconds,is_discount_applied,customer_order_history_count,ring_id,is_rto,is_fraud_ring
pay_845673229570,USR_520989,3f7189db3fe406c5,36457c67543e27e0,,618700,2.6,COD,4399.94,Medium (Electronics),40.5,0,8,,0,0
pay_570777469825,USR_384637,7b8172565a8c46f8,2af3805695e7f988,,106048,3.4,COD,2107.1,Medium (Electronics),147.3,0,3,,0,0
pay_895761470929,USR_160817,4d9e34aaae7b5d29,216c0e89cc096e68,,637941,3.1,COD,3787.16,High (Apparel),73.9,0,3,,0,0
pay_317403277612,USR_710526,0f541883d18733bd,ca9ded61ef1cbf5c,,647436,3.7,COD,4038.95,High (Apparel),198.7,0,2,,0,0
pay_524995677312,USR_711492,8bf5997f389b7987,9397d75ea1fb7874,,203287,2.8,COD,4573.8,Low (Groceries),174.8,0,6,,0,0
pay_332981002316,USR_570315,76319dd776fe7b78,b8fde134651de161,,830066,4.6,COD,633.25,Medium (Electronics),290.9,0,3,,0,0
pay_557598914700,USR_301039,eb1bb5cfabba5d5a,1a2208475f24451f,f90c002b6da6e07f,463307,3.2,UPI,2613.91,Low (Groceries),76.5,0,2,,0,0
pay_665908225342,USR_324101,690a72c7184cd7a6,456fcdc7a85863cc,33fa1adc44f68df2,106794,3.9,UPI,983.19,Medium (Electronics),171.8,1,2,,0,0
pay_204487323070,USR_390247,48326ccdf7a80953,0b5522157cf7420a,d3e15b357ad6b1c8,931539,5.0,UPI,793.72,Medium (Electronics),92.7,0,2,,0,0
pay_785763757673,USR_770320,764c4b47c0fd441f,282d01ae3b05d267,,595084,3.9,COD,787.09,High (Apparel),53.8,0,4,,0,0
pay_469372416698,USR_263114,096d7f832945e71f,956a24e1dfe14afe,,372756,3.6,CARD,4100.92,High (Apparel),17.6,1,36,,0,0
pay_384723740863,USR_855798,ed40a76188c78dd7,b0d84bb8c368820c,,750148,3.1,COD,3066.29,Low (Groceries),298.6,0,6,,0,0
pay_165778282588,USR_369645,6032385623314a7b,c77b7383c2fca2dd,5d59cff5a9a9a27e,122276,3.6,UPI,3182.25,Low (Groceries),91.4,0,7,,0,0
pay_739216325053,USR_954805,68a8c2cb74d6db99,f5a5a7e37b43b49c,,340688,4.3,COD,3265.28,High (Apparel),124.2,0,2,,0,0
pay_789822832565,USR_227286,a78f44d5c4981200,e48e45ee9a6c2b43,,787313,2.5,COD,4560.46,Medium (Electronics),282.5,0,7,,0,0
pay_890165428068,USR_286632,5fd8cc8e28a8bef7,46ae2f91c69fe3e8,95e8299c64f75f27,180818,2.7,UPI,343.09,High (Apparel),217.9,1,5,,0,0
pay_357491669505,USR_243284,8b179c6029844a7f,aca70068dab7e902,22ee47d36b7a2b77,265875,4.1,UPI,2792.54,Low (Groceries),211.9,0,3,,0,0
pay_132177162980,USR_561485,99dea86c6261ebd6,8c1aebea649ba227,,810248,4.4,COD,2764.95,High (Apparel),171.6,0,5,,0,0
pay_157266037996,USR_74032,0dc46eb8246f208d,dcf4db13792707ac,b90d85d58e6a19c8,857103,2.9,UPI,1899.48,Low (Groceries),210.0,0,8,,0,0
pay_432584255568,USR_959255,eff1be49a810dce8,edfc285816e7dab2,,955211,4.3,COD,3390.02,High (Apparel),208.6,0,1,,0,0
pay_327158119451,USR_731206,3aa9406b9eff1976,d4bfaaa796fd73c9,,441723,3.6,CARD,4247.28,Medium (Electronics),43.1,1,1,,0,0
pay_33079912979,USR_346037,03dea07e87c5a476,84c8de0232899486,bb29bd9f2dadccea,748802,4.6,UPI,2649.36,High (Apparel),66.7,0,9,,0,0
pay_996816422084,USR_61040,1c3aa20bcdfc1cc4,2b42d9cfc085b0c0,40bb48a8ea585529,048028,4.9,UPI,3957.93,Low (Groceries),152.2,1,6,,0,0
pay_289818955820,USR_479779,6412fe139aac768a,6a20ee466efdd9be,0e39ef37b443a717,701598,4.0,UPI,1390.94,Medium (Electronics),201.9,0,2,,0,0
pay_171885982393,USR_179769,32a3d857653f0c31,8c16f105debcdfa0,,113631,2.7,COD,4552.4,High (Apparel),200.6,1,2,,0,0
pay_115625804105,USR_446380,1846978768720cb6,fcba44feb9939547,efc44bc4da812a0d,106728,4.5,UPI,768.06,Medium (Electronics),140.4,1,4,,0,0
pay_299815851477,USR_151396,0a3a5147d646884c,32e7dcd69ec4c462,,113161,3.6,COD,3465.77,Medium (Electronics),23.6,1,4,RING_CAMO_007,1,1
pay_650583946511,USR_465091,73953f627f1cf713,242a9bd96ebb3281,,762599,4.3,COD,2037.67,Low (Groceries),74.7,0,4,,0,0
pay_358745361464,USR_310426,9e39ab411473654e,88acfaa25bf0c7c0,,058326,3.3,COD,1686.03,Medium (Electronics),120.6,1,5,,0,0
pay_59060764669,USR_747037,d5e6f6388a5daba9,38d7fc3175b99e38,ff03af80e8ca356d,782601,4.3,UPI,2079.78,Medium (Electronics),213.1,0,6,,0,0
pay_470555968211,USR_484498,0d86a761a6177147,a87e3f59e0a98955,,609379,2.6,COD,528.04,High (Apparel),183.1,0,2,,1,0
pay_248248759040,USR_669638,51411adfc5a2ad22,be81b2c7312ba42f,95fe600c591b65aa,686899,2.6,UPI,1528.28,Low (Groceries),286.4,1,6,,0,0
pay_533002043132,USR_309844,0a0a5d470be32356,532291f32c412503,04409e7018e0b8b9,153926,2.7,UPI,2749.54,High (Apparel),172.7,1,6,,0,0
pay_853758571647,USR_667409,703e9cebb2e37cb8,1ef5e41c3366a990,c3b85efcda789709,375739,5.0,UPI,4713.75,Medium (Electronics),133.2,0,5,,0,0
pay_942635714253,USR_248873,06e8dc818f8c2b12,9ca3f5116d13ff4f,,689988,4.8,CARD,5441.23,High (Apparel),22.5,1,35,,0,0
pay_197318935563,USR_450525,add4c581de01d43c,806167fc760dbe85,,934875,3.2,COD,4658.95,Low (Groceries),125.1,0,3,,0,0
pay_227930661297,USR_5840,eb982ad36dbd9501,d716b634bf930a57,,821444,4.9,COD,3116.85,Low (Groceries),76.7,0,13,,0,0
pay_249537156378,USR_674534,2ea157464b04b163,9254db51d61e2074,,284285,3.5,COD,1066.48,High (Apparel),75.8,0,4,,0,0
pay_695817726403,USR_578142,289b0bda8cf93468,e0fb65565232aaaf,,514448,4.8,COD,861.56,High (Apparel),271.0,0,4,,0,0
pay_263762666132,USR_983658,acbc38d3c4b23ae7,5cba24ff00e2ce6d,35d14f3b8d61d48a,083318,2.8,UPI,3046.67,Medium (Electronics),95.5,0,4,,0,0
pay_615925500452,USR_292089,f13da51bedf84c84,2a638622193968ef,82dc5f19b71719bd,817390,3.9,UPI,1469.82,High (Apparel),280.0,0,2,,1,0
pay_331147402727,USR_374765,22e94210b5ad4026,d47a787ca24141ea,,325145,3.7,COD,1272.67,High (Apparel),261.2,0,3,,0,0
pay_783048740572,USR_46533,e04130275058e383,d39c31c0dd696dca,,393919,3.3,COD,249.32,High (Apparel),215.8,1,1,,1,0
pay_912691613276,USR_279948,f6925ebb7eb62f8b,744dc6d9a5012464,7c3cc28ad021416c,075605,3.4,UPI,2064.89,Low (Groceries),75.1,1,3,,0,0
pay_228157617023,USR_907493,93d8a8015cd1db3d,457a798c3949db6b,,805141,4.5,COD,3409.99,High (Apparel),206.4,1,5,,0,0
pay_560360663025,USR_756830,739a7684819de52a,64046aed910e237b,,098520,3.2,COD,1166.29,High (Apparel),97.8,0,3,,0,0
pay_510638387771,USR_826184,e82f75073075f6c7,f3153ec07e352484,,209814,3.0,COD,4152.03,Medium (Electronics),229.3,0,3,,0,0
pay_728660850897,USR_543596,50887c80935ebac6,05329ac7cc0c6cfa,c7e42c92df55a66b,977251,4.2,UPI,3418.11,Medium (Electronics),92.6,0,3,,0,0
pay_802761827984,USR_2990,207be5bb83f0b1af,729c9449c73a8120,,746813,3.5,COD,3415.65,Medium (Electronics),62.2,0,2,,0,0
pay_707214440587,USR_649444,d55cc16f83328b15,2eba16123eca8e2e,071ca54871336109,209966,3.4,UPI,3572.25,Low (Groceries),141.6,1,3,,0,0
pay_465023477058,USR_293391,d3e54c18f251b5dd,2eb078a77520f35f,9e937e8fc3d49d6d,620741,4.1,UPI,3150.04,High (Apparel),20.5,1,27,,0,0
pay_64691177127,USR_333173,d1bcf4dbfd868c02,c05358124c695b87,66da0b913e8c8464,492327,3.1,UPI,1023.69,Medium (Electronics),232.2,1,1,,0,0
pay_656319696655,USR_640844,88a014bf182f76ee,90ee6e9871122bdc,,192288,3.3,COD,1160.96,Medium (Electronics),240.2,0,5,,0,0
pay_231146600089,USR_450442,91baed535c67a45c,c41d63562b26b3c9,,619015,4.8,COD,216.69,Low (Groceries),179.9,0,2,,0,0
pay_11012402950,USR_503878,c22dd265aadfb7b7,ea11e20ce9fd018e,,235118,3.6,COD,4149.18,High (Apparel),291.1,0,3,,0,0
pay_989483025067,USR_144864,65f42c6ffc4a2792,9bbf69bb8ccc63b5,cafd5893b4b75a4b,443644,3.5,UPI,2932.31,High (Apparel),38.6,1,7,,0,0
pay_150736353902,USR_552150,c1d325edc42ca9ab,81d63b2e5e18b300,,567667,3.1,COD,602.71,Low (Groceries),50.0,0,5,,0,0
pay_558513164301,USR_197309,cbb2282931068295,f6df95a35878139c,171ec46959c8b116,262309,2.2,COD,3588.76,High (Apparel),11.5,1,1,RING_021,1,1
pay_54942874793,USR_845857,da813c4d8cdb0788,c4ffb8e00405018f,,831031,3.0,COD,4864.08,Medium (Electronics),225.9,1,0,,0,0
pay_94836703158,USR_18878,6de40ecdc4da6cee,8b551d0df9266e9e,,509327,3.6,COD,3536.26,Medium (Electronics),125.5,0,4,,0,0
pay_693889298579,USR_842444,e8e36da816bac51c,604b93b293e5e780,,363543,3.9,COD,4488.57,Medium (Electronics),280.7,0,5,,0,0
pay_433141406871,USR_782025,ebd7e118dbb13d6e,4941ace215da4c34,946997cc3ce219f1,438229,1.7,COD,2400.38,High (Apparel),17.8,1,0,RING_023,1,1
pay_969298074325,USR_175864,388ff3eb940a5b95,3662cf0d7ad06531,d5d5864ff27d87ea,912826,4.2,UPI,3266.61,High (Apparel),266.4,0,4,,0,0
pay_733009623968,USR_744848,e8efe94b1a559191,63a9df6b5a4ab184,,276419,3.0,CARD,4225.02,Medium (Electronics),146.4,0,4,,0,0
pay_797336244035,USR_699485,29d5161c22b8cd8e,3fc8884e79189857,18a0e63ffdf0bd80,508650,4.6,UPI,3470.08,Low (Groceries),215.7,1,6,,0,0
pay_21708255890,USR_653924,3b15c8e239b03380,e741a7be84f85464,,814416,4.4,CARD,2029.7,Medium (Electronics),297.3,0,5,,0,0
pay_126770663413,USR_579146,bc2b45bfc38a1835,d9a3c0f443ab3524,,098516,3.3,COD,4831.19,Medium (Electronics),274.7,0,3,,0,0
pay_945026054673,USR_848076,94041f5ac1fa67c2,306dfc434fb2f5f1,c9692ac950bc4881,965753,3.1,UPI,4618.75,Low (Groceries),30.8,0,3,,1,0
pay_48367510823,USR_799606,3cd8172dbbafebe2,9204fe83fb678daf,51501f7d06b212ff,316240,3.1,UPI,2065.61,High (Apparel),20.9,1,25,,0,0
pay_165268295439,USR_789467,c52398793431f085,9167a20afe7cfd2c,52de72958cb1dd9c,319359,3.1,UPI,1502.79,High (Apparel),277.4,0,4,,0,0
pay_151581010147,USR_405635,d1b74c4cafc7a9bb,e1866c425c002a0d,,661245,4.3,COD,1052.75,High (Apparel),241.8,0,4,,0,0
pay_453675255502,USR_559786,984088b044f2b400,7980759050def9e4,,773152,3.7,COD,1704.75,Medium (Electronics),252.7,0,2,,0,0
pay_683854583234,USR_985031,3365d98294c57e1f,ad4f2e5bc7c89ecc,ddf843d1a13c5632,657032,3.9,UPI,1916.41,High (Apparel),148.1,0,6,,0,0
pay_194094426047,USR_268268,faded50484fdec9d,cc247c71a28c94fb,108efcd7f3c64edc,128600,3.5,UPI,4079.83,Low (Groceries),147.8,0,0,,0,0
pay_567012379888,USR_142585,0dd0f91481417963,e2f7b1142eb99f86,d16271e5a62989c9,305046,1.8,COD,3305.74,High (Apparel),7.2,1,1,RING_034,1,1
pay_458917828426,USR_186337,1cd2eac43fa11f3a,37e18a9f4a48907b,c33a07a6694d9bde,833649,4.8,UPI,3859.54,Low (Groceries),227.4,0,6,,0,0
pay_673678233171,USR_641591,1d5ee7759b8152bd,79843def45bfe01a,,539191,4.0,COD,4011.17,Medium (Electronics),195.2,0,4,,0,0
pay_519693929322,USR_671580,75fc426ee1b80320,95e60c373ea63905,71a95b6581b5532b,267491,4.1,UPI,314.57,Low (Groceries),280.8,0,5,,0,0
pay_371642040519,USR_709620,c9f62928ad7acdf0,c0682c9c5f7eb63e,3c5015316b8545dc,793468,3.6,UPI,4716.31,High (Apparel),291.6,1,5,,0,0
pay_597089751313,USR_410122,1bbc333d5c89f661,0b3581f3684c081c,,519085,3.0,COD,4773.86,Low (Groceries),143.5,0,5,,0,0
pay_198229033382,USR_642377,c7c9afa69d7a101c,997ac895399d1424,f22be85abb8b8a6e,813382,4.6,UPI,570.23,Medium (Electronics),81.6,0,5,,0,0
pay_43656431224,USR_939164,8eeb001add5c98ce,e78447e48936ccbc,beefab89decf0ce5,189179,4.5,UPI,1795.31,Medium (Electronics),18.9,1,35,,0,0
pay_900382403796,USR_264069,09e83665bfa02c85,09573c105a372d68,,860655,4.8,COD,253.11,Medium (Electronics),55.4,0,3,,0,0
pay_362493586296,USR_971428,4dd64a7fbb11bf82,375d0017a148b5f9,f70d39804ca7d228,559991,4.4,UPI,1716.94,Medium (Electronics),167.8,1,4,,0,0
pay_472843146639,USR_458313,9a000473ebd77679,84bb32ecb6d82ef5,,064600,2.7,CARD,4535.98,Low (Groceries),143.2,0,7,,0,0
pay_995899868569,USR_589606,cd7241435ef06510,7c7f5181ed2c1557,,529497,4.0,COD,4791.5,Low (Groceries),241.4,0,2,,0,0
pay_464335392354,USR_212254,278cb473d41ef528,ef0de352a892cb2e,,223548,4.9,COD,2831.28,High (Apparel),273.7,0,6,,0,0
pay_713839034507,USR_36672,a0338d9fdca11759,d7965a12922e7c7f,,554501,3.3,COD,1321.89,Low (Groceries),231.5,0,3,,1,0
pay_227093107226,USR_209864,29e1703da201298f,97cebac10976869d,d7ce5635b070d717,039438,3.0,UPI,1199.97,Low (Groceries),38.6,0,5,,0,0
pay_200789359183,USR_848485,3eadb96aeb6fe66f,3bc531cef66fcb37,a2e189908cd5aff8,161415,3.0,UPI,2141.69,Medium (Electronics),210.8,0,2,,0,0
pay_524585004980,USR_331444,780534aaf5828f94,bb481e4e70dae6f4,876edef7412a131e,013632,3.4,UPI,3297.29,Low (Groceries),193.1,0,4,,0,0
pay_448509362907,USR_960072,fa5acbc0b32919c9,59a54153bacfc543,,838282,3.4,COD,1917.05,High (Apparel),73.6,0,2,,0,0
pay_296966167135,USR_718309,7e369c85fd10e195,34749e7ba974b76e,c8c7a25ad90948c4,723551,2.6,UPI,3051.24,Medium (Electronics),77.9,0,9,,0,0
pay_23111094185,USR_514806,a5560886113fa05e,80be541a80132334,,345472,4.1,COD,1537.8,High (Apparel),52.1,1,5,,0,0
pay_670138752012,USR_937704,ac62ad9dd71839b1,d93bb704130028d5,9ab6ab2412fa2ee5,705184,4.4,UPI,1063.5,Medium (Electronics),282.0,1,2,,0,0
pay_790036865526,USR_165992,f438ef4d4b391459,9b318be76e2060d1,,229464,4.5,COD,3747.8,High (Apparel),146.6,0,3,,1,0
pay_618319937735,USR_529990,e7d4f1f3535ee433,f78c04bd3e3c4c89,,721903,4.0,COD,3330.68,High (Apparel),230.8,1,3,,0,0
pay_837878863625,USR_168099,b961c3a3120b2070,bf046ba630217f44,26c8e15019bf8f68,606853,4.1,UPI,4123.03,Medium (Electronics),172.1,0,6,,0,0
pay_167717885176,USR_123631,43c332ac2eaf6982,06d12ef3099ba162,,696967,3.9,COD,2605.53,High (Apparel),221.8,0,2,,0,0
pay_728145292634,USR_106960,3acf3ea8dd9d6570,3b53cd8425785ae6,e75642122ba67427,163129,2.7,UPI,3679.91,Medium (Electronics),186.1,1,2,,0,0
pay_476857893268,USR_122902,8c28e1b82dd0e4ef,1f213f3d38b7fad1,,361067,3.1,COD,2392.45,Medium (Electronics),225.7,0,7,,0,0
pay_985580582807,USR_55883,f33e0edf55788a9b,cf0cbdf850f9c9ba,60b2c9e977ac5276,416143,3.4,UPI,2916.69,Medium (Electronics),205.1,0,0,,0,0
pay_80552332643,USR_482630,cef79490d4f1a315,fa258aacbe8eafda,,377248,4.0,COD,3037.72,Medium (Electronics),255.4,0,4,,0,0
pay_80157886568,USR_858413,678fcc08e525284c,0866cd92e28d33f3,5f52430c50876c68,641354,3.9,UPI,2325.22,Medium (Electronics),122.0,1,3,,0,0
pay_344511038179,USR_94486,3589723c31fdc7e8,d94f77613ae159df,3e2c555e38b63dc7,443121,4.8,UPI,3571.88,Low (Groceries),242.5,0,3,,0,0
pay_342563550369,USR_389092,c41c7f0f44340aea,93504e0e3192f1e4,c288e3a923e005c6,079827,4.3,UPI,4334.78,Low (Groceries),239.0,0,7,,0,0
pay_997340139608,USR_140705,a7a101da0770e249,d6c7d7b830d261ed,,581799,4.3,COD,3888.33,Low (Groceries),102.3,0,5,,1,0
pay_75880008134,USR_656164,70dd0e42b37dc8cd,81418699605fac36,77f02191e8f5d407,979881,4.6,UPI,2434.67,Low (Groceries),284.6,0,11,,0,0
pay_387347365807,USR_88850,d8d1e320a376c810,24103e3271b39d01,eab7f1568947cc36,971793,3.9,UPI,1839.54,High (Apparel),81.6,0,4,,0,0
pay_116868928532,USR_602278,539f58cd67170906,431744e1f5db949a,2fa9f362e5e2d1cb,054284,3.2,UPI,823.53,Medium (Electronics),116.1,1,3,,0,0
pay_489238501610,USR_496695,c01b823adc4120e5,4539f1b4e112007f,1fba627794073250,542487,4.0,UPI,1014.86,Medium (Electronics),76.3,0,2,,0,0
pay_634616845068,USR_479698,2e8597febede16ac,624385e436c115d8,,388523,3.8,COD,1656.12,Medium (Electronics),72.6,1,1,,0,0
pay_569055748634,USR_454626,42fa46214fc27443,ec0178091e6385aa,,009431,5.0,COD,1089.98,Medium (Electronics),206.2,0,2,,1,0
pay_548572263264,USR_322548,ed8d07cfb67f305c,8362f83501d245d3,bd30bf20216c53c0,263492,3.0,UPI,2581.88,Low (Groceries),193.2,1,3,,0,0
pay_287470969347,USR_175028,ab09c155c8ecf11b,15f9e444e2bea44a,b6f40677b8e6b9c8,659727,3.5,UPI,2971.87,Low (Groceries),169.4,1,4,,0,0
pay_512815827483,USR_747519,ba870abdda303af7,faf691fa0917373a,,321450,4.4,COD,1392.97,High (Apparel),77.4,0,7,,0,0
pay_404272538497,USR_241930,2d3f04a9c06ce64e,781b1c097c02777f,,908877,4.0,COD,1577.89,High (Apparel),292.8,0,6,,0,0
pay_352964540324,USR_670061,d1d638efb1ae685f,d313f48ea40d9164,,801326,4.5,COD,2876.8,Low (Groceries),221.1,0,3,,0,0
pay_240589689729,USR_204300,c512cede3936da67,8ecb330c6166cb34,,047648,3.7,CARD,1752.01,Medium (Electronics),24.0,1,32,,0,0
pay_273676427850,USR_40625,1d61d470bf5cf9fa,b5fa7459f699ae21,,274205,3.9,COD,493.97,Medium (Electronics),52.6,0,3,,1,0
pay_387679328941,USR_137508,7bfc0f26037705f0,0b2dcc77daa0de1a,07ccb5dd7b30c532,236348,4.6,UPI,2166.8,Medium (Electronics),122.6,0,4,,0,0
pay_686886642295,USR_727118,dbb6178f37cd62ae,2297cf7c4ee0bfc2,,464137,2.7,COD,3925.09,Low (Groceries),143.6,0,3,,1,0
pay_923025844081,USR_817874,27df71075af07e45,ace0c4eb508db45e,,662810,4.2,COD,579.19,Medium (Electronics),75.7,0,1,,0,0
pay_162035318102,USR_663664,319fac84ed585796,fc8fb74eeb122885,,897015,4.6,COD,1998.71,High (Apparel),59.4,1,4,,0,0
pay_701180413939,USR_146456,f1346baac8607a99,fb056f6abe6a70ed,d15c16823334a15c,795372,2.7,UPI,4366.37,High (Apparel),257.0,1,6,,0,0
pay_28972624783,USR_289952,35c34b0c43593d48,d0e00d4973cefb8e,a37cb6381e4d536c,080201,4.6,UPI,3488.82,Low (Groceries),252.5,0,7,,0,0
pay_485946969981,USR_767265,c2543a9e847b71d5,05ed2251d034754f,2430589f5022f561,894156,4.1,UPI,1167.21,Low (Groceries),132.6,0,7,,0,0
pay_690473208577,USR_374566,03a8494a9c8d5789,9740111cfbebf4e1,becdf9341a9ae73b,677521,2.7,UPI,1955.22,High (Apparel),270.0,1,7,,0,0
pay_842308086917,USR_773328,ba0d43fa28a1e850,152239b5f0d02b8f,225a61f7443f49b9,621631,4.6,UPI,1525.54,Medium (Electronics),204.7,0,4,,0,0
pay_540691797196,USR_661570,f3d53a72af4e7477,bedee292a1380604,,316309,3.9,COD,3051.52,Low (Groceries),214.9,0,3,,1,0
pay_482853151929,USR_247518,e2acd98a1502e7f1,c1ef9cbb654e5279,abf2fbdd0504e4c0,727460,4.5,UPI,2248.41,Medium (Electronics),233.2,0,10,,0,0
pay_127249820375,USR_277439,3688a25496509e62,3adde16edf948d7b,aa0b9f0ec8ba0a93,591204,2.9,UPI,2093.96,Low (Groceries),55.3,0,7,,0,0
pay_594156891021,USR_534129,6777b6bd6016d483,eac1d205dafc762d,472e07b8431842e7,769271,2.3,COD,5515.62,High (Apparel),9.0,1,3,RING_018,1,1
pay_91143711767,USR_466765,2102fbe021bffda3,7a2266519d70a5e9,75ab454373a78322,186142,4.5,UPI,1977.22,Low (Groceries),192.9,0,1,,0,0
pay_130933899764,USR_778714,71876b6df0aca84d,d30d0ae6e52ba532,82bebccf8b35d364,335186,3.7,UPI,4380.07,Medium (Electronics),285.0,0,9,,0,0
pay_580126725358,USR_537857,f2f0ad82b0da75d2,0c0dc6884e3eb0fe,ae4a667f81e85ca7,399509,4.8,UPI,1711.8,Medium (Electronics),172.0,0,5,,0,0
pay_270722023506,USR_61496,d9434e98bb8d0da9,453da21f112ec948,,975649,3.9,COD,4624.9,High (Apparel),187.8,0,5,,1,0
pay_510308156770,USR_955188,86689f587151c6fd,26fc766033769a21,,506755,2.7,COD,3756.91,High (Apparel),276.2,1,4,,0,0
pay_182615519098,USR_943960,b5e59513e779d2a3,f0863ff432037117,,786718,4.6,COD,3766.41,Low (Groceries),167.7,1,4,,0,0
pay_161273514390,USR_45417,93dc6f09df57bb79,a254880aca72af5f,6d0d49d075adcff0,716431,4.4,UPI,2646.81,Medium (Electronics),91.6,0,5,,0,0
pay_214761708712,USR_196425,fe97f2162b84218e,c5176d2e1f5edf4a,,391349,4.3,CARD,2315.37,Low (Groceries),102.2,1,5,,0,0
pay_956183041136,USR_856675,10bfaa4b58033ee7,9d75a4f860536a66,,871485,4.1,CARD,323.87,Low (Groceries),208.7,0,9,,0,0
pay_5072273564,USR_29830,31fbad76a5b1e8b3,2c1583b64fb0bc1b,c2881d74633683ce,243880,3.8,UPI,3484.77,High (Apparel),158.3,1,3,,0,0
pay_397825372009,USR_952309,475341648b4205db,6509f7fa833db7c0,,845605,3.4,COD,1237.14,Medium (Electronics),281.2,0,3,,0,0
pay_600874549913,USR_516928,b350afbf092d6bff,867cc88171305b1f,070d5c8d1b13fca3,320526,2.2,COD,6218.87,High (Apparel),16.8,1,0,RING_022,1,1
pay_31929871542,USR_671959,ea1ee7d70bb11a5b,16f33c042ef126d5,,666029,3.1,CARD,288.99,Low (Groceries),187.7,1,5,,0,0
pay_724130256748,USR_611300,c9a310c92e0c8e3e,0debac7cfa1f8fc4,815128f18dc4d8f8,104490,3.1,UPI,775.41,Low (Groceries),267.2,0,6,,0,0
pay_317147607714,USR_597750,b9dba11a20b92f06,23ca0bbc0d10678a,41c79732c0880cf2,799345,3.0,UPI,2481.74,Low (Groceries),46.3,0,3,,0,0
pay_241379793349,USR_634400,2f0ad413566c6cc4,7a16bc9c243eeafc,87b9fdb955043c48,267501,3.6,UPI,512.7,Low (Groceries),158.3,1,1,,0,0
pay_819622910060,USR_281629,258b4da73ee607e0,64224ab1a9399316,,514947,4.7,COD,2944.62,Low (Groceries),181.8,1,3,,0,0
pay_574644406386,USR_625247,e291aa07a86cfee9,6a04051ba0a1be44,efd4d320ed284280,343132,4.9,UPI,3001.48,Medium (Electronics),18.0,1,44,,0,0
pay_20731326411,USR_860899,9e32d90b28a628c5,a1f061b3e96ff4ec,,308000,3.7,CARD,3762.51,High (Apparel),255.5,0,4,,0,0
pay_214704675589,USR_378384,1085e44aaa602644,09e55df0f6f7c05a,2799a2e8e1d683ac,542602,3.2,UPI,4548.88,High (Apparel),230.4,1,5,,0,0
pay_67441929198,USR_186098,9a1b3127e29ce331,d3fe0f0b4a0baa0c,,563338,4.9,CARD,1147.66,Medium (Electronics),218.4,1,4,,0,0
pay_199736267495,USR_416869,c21d4b8dac74b77d,4451879f4132b219,2f1737d2d9d096b7,892988,3.1,UPI,1721.43,High (Apparel),234.9,1,4,,0,0
pay_615713493605,USR_125578,9676a726ef01e563,4046850ac103da33,,825394,3.3,COD,3126.6,Medium (Electronics),225.5,0,6,,0,0
pay_75754879591,USR_64226,77b430d8840a403b,d6729d4ebeed8480,,135381,4.7,COD,2437.74,High (Apparel),79.0,1,4,,0,0
pay_448575212689,USR_232641,56f624b3335a562b,eb4b4173bdbe3e45,,327674,3.5,CARD,3179.48,Medium (Electronics),9.6,1,44,,0,0
pay_103770631367,USR_455127,74b89185aa5c1030,764e081ef8f3b337,738bb769fd301ffd,155741,4.3,UPI,3304.55,High (Apparel),197.1,0,4,,0,0
pay_125382378627,USR_947507,bde1846c7eefe5a1,21baefdca748cb81,,189961,4.7,COD,2606.65,High (Apparel),209.2,0,5,,0,0
pay_818277590098,USR_7249,eb0a85de0da81df8,e5cf12c1b7eb4205,,491164,3.7,COD,3098.11,High (Apparel),80.2,1,8,,0,0
pay_678859604649,USR_961970,2b7184c096837faf,b3cbd4717fe75509,,358727,3.9,COD,2092.59,High (Apparel),221.8,0,4,,0,0
pay_82467898424,USR_150739,acd0c3bd81a8989c,091292928f2b8ad4,5686a106dd322da8,886833,1.4,COD,8678.99,High (Apparel),18.8,1,1,RING_001,1,1
pay_444923679837,USR_578394,f5ed95beeee62905,5ecfc96f5a3da01f,,505268,2.9,COD,1814.74,Medium (Electronics),39.3,0,2,,0,0
pay_277929363537,USR_183531,e6b3d3f82396ae06,ba4fbb3c1fd987e5,676c3291a1904df0,391218,3.7,UPI,3955.26,Medium (Electronics),243.5,0,2,,0,0
pay_196682412598,USR_367284,7702a2a5e1aab2c6,f44152aacdd1b22b,,811875,4.9,COD,3069.36,High (Apparel),200.8,0,5,,1,0
pay_668657256609,USR_373329,34ddfc96ebd01ea0,d4ad63e8c158e8db,2315dfd8e60a75ed,546216,3.6,UPI,578.02,Medium (Electronics),49.6,0,4,RING_CAMO_003,0,1
pay_504047405779,USR_200570,8d2c5ecf62abe71a,882a3e4d2aef43b8,,801200,2.6,COD,3377.32,Medium (Electronics),107.5,0,5,,0,0
pay_186336673656,USR_248618,8c343012953bdeea,690230ebeda7d360,8d45beca13b0ca3b,525687,2.5,UPI,1721.16,Medium (Electronics),61.2,0,2,,0,0
pay_756790106387,USR_262265,7cbbf0b6caa2bf8b,a9dc6e00b9407b73,5a37147e07ad19f3,728122,4.9,UPI,877.12,Medium (Electronics),66.9,0,2,,0,0
pay_909643352171,USR_325139,d43f5bb3820ab82a,a0aea4479956de35,fdbd4010c70b1fd0,658547,2.7,UPI,2800.07,High (Apparel),54.5,0,4,,0,0
pay_656386367721,USR_880766,cd41674bcfa2c79d,ed375ebf005227d7,629fcb352557c5fa,616841,4.1,UPI,2874.8,High (Apparel),11.5,1,39,,0,0
